399;13.775388;51.06984;Dresden Waldschlößchenstraße
400;13.765748;51.071092;Dresden Arno-Holz-Allee
401;13.743795;51.090246;Dresden Fabricestraße
402;13.774045;51.107077;Dresden Klotzsche Infineon
403;13.774799;51.111093;Dresden Rathaus Klotzsche
404;13.773194;51.113931;Dresden Grüner Weg
405;13.770045;51.116361;Dresden Dörnichtweg
406;13.763467;51.120668;Dresden Flughafenstraße
407;13.766505;51.124667;Dresden Flughafen
408;13.766395;51.123267;Dresden Flughafen West
409;13.772379;51.126979;Dresden Flugzeugwerke
410;13.708676;51.089749;Dresden Krankenhaus Neustadt
411;13.704692;51.089708;Dresden Hp Trachau
412;13.711548;51.091388;Dresden Kopernikusstraße
413;13.711954;51.094654;Dresden Aachener Straße
414;13.715636;51.093845;Dresden Stephanstraße
415;13.71522;51.088017;Dresden Wilder-Mann-Straße
416;13.718911;51.094381;Dresden Platanenstraße
417;13.715699;51.099022;Dresden Neuländer Straße
418;13.710646;51.104454;Dresden Heidefriedhof
419;13.712149;51.117296;Dresden Lößnitzweg
420;13.743097;51.124803;Dresden Rähnitzer Allee
421;13.73144;51.098062;Dresden Hellerhofstraße
422;13.735778;51.099921;Dresden Hellerberge
423;13.73184;51.126328;DD Wilschdorfer Landstraße
424;13.731063;51.118159;Dresden Saßnitzer Straße
425;13.721085;51.121003;Dresden Reineckeweg
426;13.724891;51.118124;Dresden Keulenbergstraße
427;13.729932;51.116953;Dresden Waldteichstraße
428;13.727966;51.114007;Dresden Elsterweg
429;13.732516;51.109651;Dresden Am Olter
430;13.73722;51.092285;Dresden Lauterbacher Straße
431;13.733352;51.081636;Dresden Eschebachstraße
432;13.735642;51.118001;Dresden Beckerstraße
433;13.723205;51.123085;Dresden Altwilschdorf
434;13.722183;51.127477;DD Wilschdorf Industriegebiet
435;13.734703;51.094094;Dresden Am Hellerhof
436;13.752111;51.116119;Dresden Am Festspielhaus
437;13.761334;51.117904;Dresden Am Steinacker
438;13.766616;51.118598;Dresden Ahlbecker Straße
439;13.780485;51.114881;Dresden Stralsunder Straße
440;13.789385;51.114916;Dresden Bahnhof Klotzsche
441;13.781052;51.127368;Dresden Grenzstraße (Bus)
442;13.777971;51.128242;Dresden Bahnhof Grenzstraße
443;13.78848;51.126239;Dresden Klotzsche M-Reiche-Str
444;13.779636;51.12436;Dresden Putbuser Weg
445;13.782722;51.12363;Dresden Sagarder Weg
446;13.78506;51.122767;Dresden Fontane-Center
447;13.784497;51.121131;Dresden St.-Marien-Krankenhaus
448;13.774051;51.118045;Dresden Karlshagener Weg
449;13.778849;51.116524;Dresden Zinnowitzer Straße
450;13.790179;51.129926;Dresden Hugo-Junkers-Ring
451;13.779404;51.132077;Dresden Zur Steinhöhe
452;13.778295;51.134818;Dresden Zum Windkanal
453;13.782505;51.138781;Dresden Industriegebiet Nord
454;13.786726;51.131147;Dresden Ikarusweg
455;13.780687;51.135339;DD Schwimmhalle Klotzsche
456;13.673523;51.040473;Dresden Wölfnitzer Ring
457;13.666448;51.040008;Dresden Kapellenweg
458;13.65969;51.040014;Dresden Hirtenstraße
459;13.651437;51.039295;Dresden Am Altfrankener Park
460;13.645866;51.033782;Dresden Altfranken
461;13.636224;51.032452;Altfranken Hohe Straße
462;13.678421;51.050138;Dresden Weidentalstraße
463;13.700899;51.009674;Dresden Heilbronner Straße
